trialNum,lVal,rVal,firstVal,secondVal,chosenVal,leftChosen,firstChosen,liftRT,reachRT,firstIsLeft,firstIsRight,secondIsLeft,secondIsRight,firstFixLat,secondFixLat,thirdFixLat,firstFixDur,secondFixDur,thirdFixDur
555,3,3,3,3,3,-0,0,0.836858183145523,0.183422980830073,1,0,0,1,0.133,0.377,NaN,0.196,0.936,NaN
557,3,3,3,3,3,-0,0,0.847358336672187,0.172008538618684,1,0,0,1,0.179,0.419,NaN,0.188,0.736,NaN
565,3,4,3,4,4,-0,0,0.907053044065833,0.160257430747151,1,0,0,1,0.183,0.443,NaN,0.216,0.756,NaN
592,2,3,3,2,2,1,0,0.737110055983067,0.202724637463689,0,1,1,0,0.202,0.41,NaN,0.168,0.616,NaN
5,3,4,4,3,4,-0,1,0.697348279878497,0.136858783662319,0,1,1,0,0.143,0.415,0.591,0.216,0.136,0.732
25,1,4,4,1,4,-0,1,0.75723728351295,0.147366888821125,0,1,1,0,0.241,0.473,0.637,0.184,0.116,0.72
26,5,4,4,5,5,1,0,0.877304960042238,0.154267884790897,0,1,1,0,0.162,0.442,NaN,0.236,1.044,NaN
28,3,4,4,3,4,-0,1,0.827580342069268,0.153831360861659,0,1,1,0,0.16,0.424,0.664,0.22,0.188,0.848
37,1,4,4,1,4,-0,1,0.797394080087543,0.192114511504769,0,1,1,0,0.155,0.431,0.627,0.216,0.14,0.488
68,1,4,4,1,4,-0,1,0.807123314589262,0.159245569258928,0,1,1,0,0.143,0.391,0.647,0.2,0.2,0.732
74,4,1,4,1,4,1,1,0.967331433668733,0.156194437295198,1,0,0,1,0.241,0.493,0.741,0.212,0.204,0.832
79,3,4,4,3,4,-0,1,0.777771294116974,0.15369101986289,0,1,1,0,0.223,0.611,NaN,0.332,0.128,NaN
84,1,4,4,1,4,-0,1,0.868017273023725,0.146353358402848,0,1,1,0,0.19,0.426,0.69,0.192,0.212,0.852
115,1,4,4,1,4,-0,1,0.807019185274839,0.149467511102557,0,1,1,0,0.157,0.421,0.637,0.208,0.168,1.036
138,1,4,4,1,4,-0,1,0.887258820235729,0.162714337930083,0,1,1,0,0.153,0.425,0.681,0.232,0.212,0.876
139,2,4,4,2,4,-0,1,0.917112600058317,0.15639522485435,0,1,1,0,0.206,0.434,0.694,0.184,0.22,0.996
197,4,1,4,1,4,1,1,0.967017710208893,0.156566940248013,1,0,0,1,0.178,0.47,0.79,0.24,0.276,0.66
207,5,4,4,5,5,1,0,0.957009656354785,0.153985183686018,0,1,1,0,0.17,0.478,NaN,0.264,0.804,NaN
228,1,4,4,1,4,-0,1,0.887358648702502,0.143067236989737,0,1,1,0,0.179,0.435,0.675,0.212,0.2,0.956
247,5,4,4,5,5,1,0,1.15708567015827,0.150351379066706,0,1,1,0,0.268,0.688,NaN,0.376,0.792,NaN
251,2,4,4,2,4,-0,1,0.877104960381985,0.144985780119896,0,1,1,0,0.161,0.417,0.693,0.212,0.22,0.92
288,4,4,4,4,4,1,1,0.98701830022037,0.163370084017515,1,0,0,1,0.17,0.43,0.734,0.208,0.256,0.752
289,5,4,4,5,5,1,0,1.13726612366736,0.164018807932734,0,1,1,0,0.203,0.587,NaN,0.344,0.984,NaN
306,4,5,4,5,4,1,1,0.86689506098628,0.166490582749248,1,0,0,1,0.191,0.603,0.811,0.36,0.164,0.348
335,4,5,4,5,5,-0,0,0.816851457580924,0.19635259732604,1,0,0,1,0.152,0.396,0.652,0.188,0.2,0.0679999999999999
339,2,4,4,2,4,-0,1,0.867247151210904,0.175982115790248,0,1,1,0,0.206,0.438,0.682,0.188,0.2,1.304
348,1,4,4,1,4,-0,1,0.838063137605786,0.16973989084363,0,1,1,0,0.159,0.407,0.671,0.204,0.212,0.992
365,3,4,4,3,4,-0,1,0.848218588158488,0.150547185912728,0,1,1,0,0.141,0.417,0.745,0.232,0.284,0.848
370,5,4,4,5,5,1,0,1.02706797793508,0.155653366819024,0,1,1,0,0.26,0.524,NaN,0.224,0.884,NaN
383,4,5,4,5,5,-0,0,1.06692941300571,0.157117247581482,1,0,0,1,0.172,0.432,0.808,0.208,0.336,0.124
384,3,4,4,3,3,1,0,0.88716796040535,0.152868932113051,0,1,1,0,0.132,0.428,NaN,0.248,0.916,NaN
389,4,4,4,4,4,1,1,0.777250090613961,0.154112810268998,1,0,0,1,0.179,0.463,0.691,0.244,0.184,0.468
390,4,3,4,3,4,1,1,0.836911376565695,0.174641631543636,1,0,0,1,0.179,0.399,0.627,0.18,0.18,0.504
392,4,3,4,3,4,1,1,0.81727721169591,0.165867026895285,1,0,0,1,0.206,0.47,0.702,0.208,0.192,0.484
415,3,4,4,3,3,1,0,1.11708753742278,0.226988481357694,0,1,1,0,0.248,0.6,NaN,0.308,0.828,NaN
428,3,4,4,3,4,-0,1,0.927233535796404,0.174378337338567,0,1,1,0,0.167,0.443,0.755,0.236,0.268,1.88
436,4,4,4,4,4,-0,1,0.94701661542058,0.161479372531176,0,1,1,0,0.161,0.517,0.789,0.312,0.224,0.432
438,4,2,4,2,4,1,1,0.847185572609305,0.151131628081203,1,0,0,1,0.199,0.411,0.651,0.168,0.192,0.58
442,3,4,4,3,4,-0,1,0.820869652554393,0.182404257357121,0,1,1,0,0.172,0.44,0.704,0.224,0.216,0.492
448,1,4,4,1,4,-0,1,0.882493318989873,0.159155312925577,0,1,1,0,0.219,0.471,0.723,0.208,0.2,0.96
457,5,4,4,5,4,-0,1,0.787207160145044,0.184091463685036,0,1,1,0,0.163,0.411,0.643,0.204,0.188,0.508
461,4,1,4,1,4,1,1,0.730208402499557,0.201509200036526,1,0,0,1,0.166,0.434,0.634,0.224,0.152,0.488
486,5,4,4,5,5,1,0,0.887030059471726,0.195095730945468,0,1,1,0,0.162,0.506,NaN,0.3,0.896,NaN
529,3,4,4,3,4,-0,1,0.997388208284974,0.171890579164028,0,1,1,0,0.144,0.436,0.96,0.248,0.484,0.476
538,5,4,4,5,5,1,0,0.866845916956663,0.16647819429636,0,1,1,0,0.15,0.406,NaN,0.212,0.788,NaN
541,4,5,4,5,4,1,1,0.727107608690858,0.175738943740726,1,0,0,1,0.215,0.487,0.691,0.22,0.156,0.6
544,4,5,4,5,5,-0,0,0.837103743106127,0.161727583035827,1,0,0,1,0.149,0.421,NaN,0.224,0.696,NaN
547,1,4,4,1,4,-0,1,0.936980545520782,0.172151286154985,0,1,1,0,0.236,0.48,0.748,0.204,0.228,0.768
551,4,2,4,2,4,1,1,0.797328151762486,0.162094252184033,1,0,0,1,0.159,0.395,0.643,0.184,0.2,0.508
554,4,4,4,4,4,1,1,0.946837289258838,0.162716386839747,1,0,0,1,0.161,0.477,0.737,0.256,0.216,0.52
571,4,4,4,4,4,-0,1,0.917293339967728,0.156432073563337,0,1,1,0,0.168,0.42,0.712,0.208,0.236,0.624
575,3,4,4,3,4,-0,1,0.974816052243114,0.167241478338838,0,1,1,0,0.248,0.512,0.856,0.216,0.3,0.468
577,4,4,4,4,4,1,0,0.937337901443243,0.163934782147408,0,1,1,0,0.19,0.438,NaN,0.204,0.884,NaN
579,5,4,4,5,5,1,0,0.867356089875102,0.175852749496698,0,1,1,0,0.171,0.419,NaN,0.204,0.96,NaN
584,5,4,4,5,5,1,0,0.797018095850945,0.161416552960873,0,1,1,0,0.158,0.402,NaN,0.2,0.9,NaN
587,3,4,4,3,4,-0,1,0.88813902810216,0.161643572151661,0,1,1,0,0.227,0.487,0.735,0.22,0.204,0.564
590,4,1,4,1,4,1,1,0.757167648524046,0.189254593104124,1,0,0,1,0.154,0.45,0.65,0.24,0.156,0.428
591,3,4,4,3,4,-0,1,0.967468472197652,0.173365131020546,0,1,1,0,0.14,0.396,0.756,0.216,0.316,0.424
603,4,3,4,3,4,1,1,0.867003409191966,0.16635687276721,1,0,0,1,0.176,0.436,0.68,0.204,0.204,0.468
8,4,1,4,1,1,-0,0,0.696948036551476,0.140841979533434,1,0,0,1,0.133,0.389,NaN,0.2,0.928,NaN
20,2,4,4,2,2,1,0,0.877232361584902,0.154871791601181,0,1,1,0,0.242,0.462,NaN,0.176,0.812,NaN
24,4,1,4,1,4,1,1,0.90699533931911,0.149221988394856,1,0,0,1,0.162,0.418,0.67,0.2,0.204,0.66
43,2,4,4,2,4,-0,1,1.0172723736614,0.136345846578479,0,1,1,0,0.224,0.468,0.828,0.2,0.308,0.788
44,3,4,4,3,3,1,0,0.877055078744888,0.166226400062442,0,1,1,0,0.16,0.412,NaN,0.208,0.888,NaN
71,5,4,4,5,5,1,0,0.93721330165863,0.162937046959996,0,1,1,0,0.21,0.474,NaN,0.224,0.648,NaN
78,1,4,4,1,4,-0,1,0.887316795065999,0.131651874631643,0,1,1,0,0.146,0.382,0.678,0.192,0.24,0.764
114,4,1,4,1,4,1,1,0.887008056044579,0.145270947366953,1,0,0,1,0.175,0.411,0.679,0.196,0.22,0.62
130,4,5,4,5,5,-0,0,0.891865126788616,0.156749086454511,1,0,0,1,0.183,0.431,NaN,0.212,1.028,NaN
140,4,3,4,3,4,1,1,0.937486475333571,0.152839547023177,1,0,0,1,0.181,0.405,0.729,0.168,0.284,0.944
148,4,2,4,2,4,1,1,0.827121688053012,0.163504216820002,1,0,0,1,0.182,0.406,0.666,0.176,0.216,0.544
153,4,5,4,5,5,-0,0,0.947459366172552,0.150899093598127,1,0,0,1,0.216,0.476,NaN,0.204,1.232,NaN
163,3,4,4,3,4,-0,1,0.977428633719683,0.154513804242015,0,1,1,0,0.165,0.413,0.745,0.188,0.276,0.88
180,4,4,4,4,4,1,0,0.867412183433771,0.166146459057927,0,1,1,0,0.14,0.36,NaN,0.176,0.976,NaN
194,4,2,4,2,4,1,1,0.827046386897564,0.144601522013545,1,0,0,1,0.168,0.396,0.648,0.192,0.204,0.552
208,4,4,4,4,4,1,0,1.05700269527733,0.160091493278742,0,1,1,0,0.151,0.391,NaN,0.2,0.908,NaN
211,3,4,4,3,4,-0,1,0.996911235153675,0.14137482829392,0,1,1,0,0.256,0.516,0.816,0.216,0.248,0.448
223,4,4,4,4,4,-0,0,0.927093571051955,0.161152396351099,1,0,0,1,0.142,0.39,NaN,0.208,1.328,NaN
236,4,4,4,4,4,1,1,1.05711073614657,0.131116308271885,1,0,0,1,0.166,0.442,0.77,0.224,0.284,0.648
239,2,4,4,2,4,-0,1,1.10679910331964,0.160518806427717,0,1,1,0,0.246,0.49,0.798,0.196,0.268,0.864
254,1,4,4,1,4,-0,1,1.05718378536403,0.139975620433688,0,1,1,0,0.195,0.555,0.911,0.32,0.312,0.648
257,3,4,4,3,4,-0,1,0.827098207548261,0.155367892235518,0,1,1,0,0.144,0.44,0.692,0.256,0.204,0.616
262,4,4,4,4,4,1,0,0.797187224030495,0.160408332943916,0,1,1,0,0.171,0.415,NaN,0.204,0.864,NaN
269,4,3,4,3,4,1,1,0.787363907322288,0.143237337470055,1,0,0,1,0.17,0.418,0.658,0.192,0.192,0.476
281,3,4,4,3,4,-0,1,0.88692837767303,0.163099531084299,0,1,1,0,0.193,0.469,0.709,0.216,0.192,0.688
287,1,4,4,1,4,-0,1,0.866812758147717,0.155488235875964,0,1,1,0,0.15,0.398,0.658,0.204,0.216,0.86
292,4,3,4,3,4,1,1,0.813470019027591,0.162638457491994,1,0,0,1,0.19,0.438,0.666,0.208,0.188,0.32
347,1,4,4,1,4,-0,1,0.997058346867561,0.173044105991721,0,1,1,0,0.184,0.612,0.888,0.388,0.228,0.444
361,4,2,4,2,4,1,1,0.90724734403193,0.169381454586983,1,0,0,1,0.179,0.479,0.687,0.24,0.164,0.404
387,4,4,4,4,4,1,1,0.870684426277876,0.153116190806031,1,0,0,1,0.149,0.365,0.745,0.176,0.336,0.484
391,3,4,4,3,4,-0,1,0.967059973627329,0.177268642932177,0,1,1,0,0.174,0.446,0.806,0.224,0.312,0.808
416,4,4,4,4,4,-0,0,1.23780435137451,0.193063419312239,1,0,0,1,0.159,0.403,0.819,0.192,0.356,0.28
443,1,4,4,1,4,-0,1,0.947202874347568,0.211257562041283,0,1,1,0,0.163,0.391,0.679,0.188,0.244,0.62
455,4,2,4,2,4,1,1,0.893719617277384,0.154611675068736,1,0,0,1,0.151,0.371,0.635,0.176,0.224,0.512
456,4,1,4,1,4,1,1,1.00722572207451,0.206552769988775,1,0,0,1,0.243,0.487,0.771,0.204,0.24,0.476
459,3,4,4,3,3,1,0,1.01709900610149,0.166491899639368,0,1,1,0,0.188,0.452,NaN,0.22,0.816,NaN
468,1,4,4,1,4,-0,1,0.99729511141777,0.151387352496386,0,1,1,0,0.226,0.49,0.738,0.22,0.208,0.468
471,2,4,4,2,4,-0,1,1.02765571326017,0.174521243199706,0,1,1,0,0.151,0.407,0.811,0.212,0.352,0.572
472,4,3,4,3,4,1,1,0.757011199370027,0.169245572760701,1,0,0,1,0.188,0.432,0.6,0.204,0.12,0.552
483,4,2,4,2,4,1,1,0.867011457681656,0.176268426701427,1,0,0,1,0.153,0.365,0.673,0.172,0.272,0.532
490,4,3,4,3,4,1,1,0.777148123830557,0.194110151380301,1,0,0,1,0.226,0.486,0.682,0.22,0.148,0.448
491,1,4,4,1,4,-0,1,0.797268606722355,0.159228857606649,0,1,1,0,0.142,0.418,0.662,0.236,0.196,0.608
495,4,1,4,1,4,1,1,0.687316445633769,0.163106821477413,1,0,0,1,0.127,0.423,0.567,0.24,0.104,0.548
503,3,4,4,3,4,-0,1,0.927140770480037,0.195012183859944,0,1,1,0,0.172,0.424,0.736,0.208,0.276,0.472
505,4,2,4,2,4,1,1,0.877038763836026,0.155965192243457,1,0,0,1,0.186,0.418,0.686,0.188,0.22,0.444
507,3,4,4,3,4,-0,1,0.876915561035275,0.15571234934032,0,1,1,0,0.166,0.398,0.658,0.188,0.212,0.656
509,4,2,4,2,4,1,1,0.837084451690316,0.173374036327004,1,0,0,1,0.221,0.481,0.729,0.208,0.204,0.46
517,4,1,4,1,4,1,1,0.847105421125889,0.171001011505723,1,0,0,1,0.137,0.353,0.657,0.172,0.264,0.496
540,4,1,4,1,4,1,1,0.677214564755559,0.154747823253274,1,0,0,1,0.152,0.364,0.568,0.16,0.16,0.436
550,4,3,4,3,4,1,1,0.78691803663969,0.163028279319406,1,0,0,1,0.145,0.333,0.641,0.148,0.26,0.424
573,5,4,4,5,5,1,0,0.856886273249984,0.16992074996233,0,1,1,0,0.152,0.432,NaN,0.24,0.732,NaN
581,3,4,4,3,3,1,0,1.00709295831621,0.171383209526539,0,1,1,0,0.224,0.596,NaN,0.328,0.8,NaN
583,4,1,4,1,1,-0,0,1.55974708497524,0.175901722162962,1,0,0,1,0.14,1.396,NaN,1.204,0.56,NaN
586,4,2,4,2,4,1,1,0.877221588045359,0.145248543471098,1,0,0,1,0.174,0.414,0.694,0.196,0.232,0.484
595,4,3,4,3,4,1,1,0.777873486280441,0.185492970049381,1,0,0,1,0.149,0.401,0.657,0.2,0.208,0.36
597,1,4,4,1,4,-0,1,0.900193348526955,0.176620837301016,0,1,1,0,0.159,0.527,0.803,0.324,0.224,0.988
607,2,4,4,2,4,-0,1,0.917159074917436,0.156243823468685,0,1,1,0,0.14,0.364,0.652,0.18,0.24,0.54
13,5,3,5,3,5,1,1,0.737361334264278,0.152450824156404,1,0,0,1,0.174,0.406,0.614,0.184,0.16,0.612
38,5,3,5,3,5,1,1,0.737139215692878,0.172368325293064,1,0,0,1,0.163,0.363,0.595,0.16,0.18,0.436
64,5,3,5,3,5,1,1,0.717009065672755,0.156113972887397,1,0,0,1,0.19,0.454,0.606,0.22,0.116,0.7
70,3,5,5,3,5,-0,1,0.80688357539475,0.159609323367476,0,1,1,0,0.174,0.43,0.682,0.204,0.208,0.86
94,5,3,5,3,5,1,1,0.777020683512092,0.155497051775455,1,0,0,1,0.234,0.55,0.73,0.276,0.132,0.48
107,3,5,5,3,5,-0,1,0.726892365142703,0.156741889193654,0,1,1,0,0.129,0.397,0.601,0.224,0.16,0.392
113,5,3,5,3,5,1,1,0.73058526776731,0.150109846144915,1,0,0,1,0.16,0.436,0.62,0.224,0.14,0.452
142,3,5,5,3,5,-0,1,0.737410821020603,0.143463749438524,0,1,1,0,0.19,0.454,0.658,0.228,0.152,0.788
146,2,5,5,2,5,-0,1,0.737326027825475,0.162212517112494,0,1,1,0,0.147,0.411,0.599,0.22,0.128,0.956
170,2,5,5,2,5,-0,1,0.65906004793942,0.165723584592342,0,1,1,0,0.145,0.465,0.589,0.276,0.076,0.92
245,5,4,5,4,5,1,1,0.797016255557537,0.190981928259134,1,0,0,1,0.198,0.466,0.666,0.212,0.152,0.524
250,2,5,5,2,5,-0,1,0.707231717184186,0.158720299601555,0,1,1,0,0.151,0.431,0.579,0.24,0.104,0.784
270,5,2,5,2,5,1,1,0.794461015611887,0.143602376803756,1,0,0,1,0.218,0.49,0.67,0.224,0.136,0.536
312,5,3,5,3,5,1,1,0.667186260223389,0.155480751767755,1,0,0,1,0.138,0.47,0.602,0.28,0.0880000000000001,0.432
323,5,4,5,4,5,1,1,0.692700354382396,0.157000459730625,1,0,0,1,0.169,0.429,0.601,0.208,0.132,0.572
325,5,2,5,2,5,1,1,0.717135705053806,0.156132727861404,1,0,0,1,0.181,0.437,0.609,0.2,0.132,0.408
368,5,4,5,4,5,1,1,0.707063522189856,0.169016232714057,1,0,0,1,0.165,0.453,0.633,0.248,0.132,0.548
376,5,4,5,4,5,1,1,0.707059133797884,0.158998740836978,1,0,0,1,0.152,0.364,0.556,0.164,0.144,0.708
382,5,4,5,4,5,1,1,0.717098455876112,0.146987339481711,1,0,0,1,0.151,0.423,0.563,0.216,0.092,0.396
406,3,5,5,3,5,-0,1,0.757496364414692,0.157219901680946,0,1,1,0,0.207,0.483,0.627,0.236,0.1,0.792
440,5,3,5,3,5,1,1,0.666957898065448,0.175773650407791,1,0,0,1,0.175,0.419,0.575,0.2,0.108,0.548
445,5,3,5,3,5,1,1,0.646814983338118,0.181721478700638,1,0,0,1,0.156,0.392,0.544,0.196,0.104,0.852
451,5,3,5,3,5,1,1,0.727570034563541,0.193590944632888,1,0,0,1,0.173,0.429,0.581,0.204,0.108,0.592
488,1,5,5,1,5,-0,1,0.791442664340138,0.156499218195677,0,1,1,0,0.252,0.528,0.688,0.232,0.108,0.54
502,5,3,5,3,5,1,1,0.677013566717505,0.154098715633154,1,0,0,1,0.16,0.408,0.604,0.208,0.148,0.472
566,3,5,5,3,5,-0,1,0.690926387906075,0.177204951643944,0,1,1,0,0.205,0.489,0.613,0.236,0.08,1.64
570,1,5,5,1,5,-0,1,0.73747649230063,0.171991225332022,0,1,1,0,0.162,0.45,0.638,0.248,0.136,0.508
574,5,5,5,5,5,-0,1,0.7072763312608,0.167357480153441,0,1,1,0,0.199,0.511,0.683,0.256,0.12,0.468
593,5,4,5,4,5,1,1,0.727386154234409,0.153819419443607,1,0,0,1,0.178,0.442,0.61,0.208,0.116,0.452
23,5,3,5,3,5,1,1,0.737067775800824,0.142478613182902,1,0,0,1,0.16,0.404,0.572,0.192,0.128,0.612
39,5,5,5,5,5,1,1,0.627075284719467,0.154349513351917,1,0,0,1,0.17,0.366,0.538,0.156,0.124,0.44
69,5,3,5,3,5,1,1,0.727330358698964,0.153848245739937,1,0,0,1,0.143,0.367,0.575,0.184,0.172,0.692
86,5,4,5,4,5,1,1,0.707058118656278,0.169116415083408,1,0,0,1,0.158,0.422,0.57,0.212,0.1,0.444
93,1,5,5,1,5,-0,1,0.727556234225631,0.143597263842821,0,1,1,0,0.18,0.416,0.608,0.192,0.144,0.824
103,5,3,5,3,5,1,1,0.742542920634151,0.126698933541775,1,0,0,1,0.18,0.408,0.648,0.188,0.176,0.652
104,5,2,5,2,5,1,1,0.70734721980989,0.148746015504003,1,0,0,1,0.146,0.434,0.638,0.248,0.148,0.44
120,3,5,5,3,5,-0,1,0.677140424028039,0.144624503329396,0,1,1,0,0.172,0.432,0.604,0.216,0.128,0.76
164,5,1,5,1,5,1,1,0.707050720229745,0.149604611098766,1,0,0,1,0.181,0.413,0.577,0.176,0.116,0.74
167,5,3,5,3,5,1,1,0.826918315142393,0.154621329158545,1,0,0,1,0.241,0.545,0.717,0.248,0.128,0.736
186,3,5,5,3,5,-0,1,0.717100784182549,0.135869951918721,0,1,1,0,0.154,0.434,0.614,0.232,0.124,0.888
198,2,5,5,2,5,-0,1,0.745891319587827,0.16123129799962,0,1,1,0,0.208,0.516,0.644,0.264,0.084,0.84
199,1,5,5,1,5,-0,1,0.781520750373602,0.159823851659894,0,1,1,0,0.248,0.512,0.688,0.224,0.128,0.696
212,5,3,5,3,5,1,1,0.687171176075935,0.182488739490509,1,0,0,1,0.15,0.358,0.578,0.168,0.172,0.516
220,4,5,5,4,5,-0,1,0.666831513866782,0.145711226388812,0,1,1,0,0.164,0.404,0.552,0.2,0.096,0.92
238,3,5,5,3,5,-0,1,0.817020002752542,0.156251756474376,0,1,1,0,0.169,0.433,0.677,0.224,0.188,0.84
259,5,4,5,4,5,1,1,0.727074831724167,0.154748467728496,1,0,0,1,0.182,0.458,0.63,0.22,0.116,0.532
266,5,3,5,3,5,1,1,0.736996300518513,0.141862794756889,1,0,0,1,0.179,0.415,0.615,0.196,0.148,0.752
332,1,5,5,1,5,-0,1,0.704414578154683,0.172267882153392,0,1,1,0,0.178,0.446,0.618,0.224,0.12,1.052
356,5,2,5,2,5,1,1,0.807094847783446,0.139212371781468,1,0,0,1,0.209,0.461,0.637,0.2,0.128,0.484
388,5,1,5,1,5,1,1,0.687138874083757,0.142248436808586,1,0,0,1,0.165,0.413,0.573,0.204,0.108,0.74
401,5,3,5,3,5,1,1,0.697239959612489,0.150475762784481,1,0,0,1,0.165,0.393,0.569,0.184,0.132,0.332
414,3,5,5,3,5,-0,1,0.739275855943561,0.162000903859735,0,1,1,0,0.177,0.425,0.625,0.188,0.148,0.896
418,5,1,5,1,5,1,1,0.680478556081653,0.151125444099307,1,0,0,1,0.186,0.414,0.57,0.172,0.108,0.436
427,5,3,5,3,5,1,1,0.697902051731944,0.149985821917653,1,0,0,1,0.163,0.395,0.567,0.188,0.128,0.456
433,4,5,5,4,5,-0,1,0.756981695070863,0.159368772059679,0,1,1,0,0.18,0.428,0.644,0.204,0.164,0.396
460,3,5,5,3,5,-0,1,0.707283088937402,0.16734123788774,0,1,1,0,0.153,0.425,0.581,0.228,0.104,0.64
485,5,5,5,5,5,1,1,0.657851347699761,0.165540004149079,1,0,0,1,0.186,0.482,0.638,0.244,0.092,0.42
498,5,2,5,2,5,1,1,0.637028643861413,0.161244025453925,1,0,0,1,0.152,0.408,0.568,0.212,0.116,0.476
536,4,5,5,4,5,-0,1,0.687309835106134,0.180876636877656,0,1,1,0,0.159,0.423,0.623,0.216,0.156,0.768
542,3,5,5,3,5,-0,1,0.727077385410666,0.164118072018027,0,1,1,0,0.207,0.483,0.659,0.236,0.128,0.684
549,5,3,5,3,5,1,1,0.718524061143398,0.154215881600976,1,0,0,1,0.189,0.433,0.601,0.2,0.12,0.564
596,2,5,5,2,5,-0,1,0.697137324139476,0.180722668766975,0,1,1,0,0.163,0.419,0.599,0.216,0.132,0.816
602,4,5,5,4,5,-0,1,0.73721070587635,0.142088528722525,0,1,1,0,0.151,0.423,0.623,0.228,0.152,0.42
